Country;name;Admin1;SubDiv;Year;Updates
1300;Mauritius;;;2010;
1300;Mauritius;;;2011;
1300;Mauritius;;;2012;
1300;Mauritius;;;2013;
1300;Mauritius;;;2014;
1300;Mauritius;;;2015;
1300;Mauritius;;;2016;
1300;Mauritius;;;2017;
1300;Mauritius;;;2018;
1300;Mauritius;;;2019;
1300;Mauritius;;;2020;
1300;Mauritius;;;2021;new
2310;Mexico;;;1958;
2310;Mexico;;;1959;
2310;Mexico;;;1960;
2310;Mexico;;;1961;
2310;Mexico;;;1962;
2310;Mexico;;;1963;
2310;Mexico;;;1964;
2310;Mexico;;;1965;
2310;Mexico;;;1966;
2310;Mexico;;;1967;
2310;Mexico;;;1968;
2310;Mexico;;;1969;
2310;Mexico;;;1970;
2310;Mexico;;;1971;
2310;Mexico;;;1972;
2310;Mexico;;;1973;
2310;Mexico;;;1974;
2310;Mexico;;;1975;
2310;Mexico;;;1976;
2310;Mexico;;;1977;
2310;Mexico;;;1978;
2310;Mexico;;;1979;
2310;Mexico;;;1980;
2310;Mexico;;;1981;
2310;Mexico;;;1982;
2310;Mexico;;;1983;
2310;Mexico;;;1985;
2310;Mexico;;;1986;
2310;Mexico;;;1987;
2310;Mexico;;;1988;
2310;Mexico;;;1989;
2310;Mexico;;;1990;
2310;Mexico;;;1991;
2310;Mexico;;;1992;
2310;Mexico;;;1993;
2310;Mexico;;;1994;
2310;Mexico;;;1995;
4205;Monaco;;;2020;
3260;Mongolia;;;2010;
3260;Mongolia;;;2016;
3260;Mongolia;;;2017;new
3260;Mongolia;;;2018;new
3260;Mongolia;;;2019;new
3260;Mongolia;;;2020;new
3260;Mongolia;;;2021;new
4207;Montenegro;;;2000;
4207;Montenegro;;;2001;
4207;Montenegro;;;2002;
4207;Montenegro;;;2003;
4207;Montenegro;;;2004;
4207;Montenegro;;;2005;
4207;Montenegro;;;2006;
4207;Montenegro;;;2007;
4207;Montenegro;;;2008;
4207;Montenegro;;;2009;
4207;Montenegro;;;2010;
4207;Montenegro;;;2011;
4207;Montenegro;;;2012;
4207;Montenegro;;;2013;
4207;Montenegro;;;2014;
4207;Montenegro;;;2015;
4207;Montenegro;;;2016;
4207;Montenegro;;;2017;
4207;Montenegro;;;2018;
4207;Montenegro;;;2019;
2320;Montserrat;;;1975;
2320;Montserrat;;;1976;
2320;Montserrat;;;1977;
2320;Montserrat;;;1978;
2320;Montserrat;;;1979;
2320;Montserrat;;;1980;
2320;Montserrat;;;1981;
2320;Montserrat;;;1982;
1310;Morocco;;;2016;
4210;Netherlands;;;1950;
4210;Netherlands;;;1951;
4210;Netherlands;;;1952;
4210;Netherlands;;;1953;
4210;Netherlands;;;1954;
4210;Netherlands;;;1955;
4210;Netherlands;;;1956;
4210;Netherlands;;;1957;
4210;Netherlands;;;1958;
4210;Netherlands;;;1959;
4210;Netherlands;;;1960;
4210;Netherlands;;;1961;
4210;Netherlands;;;1962;
4210;Netherlands;;;1963;
4210;Netherlands;;;1964;
4210;Netherlands;;;1965;
4210;Netherlands;;;1966;
4210;Netherlands;;;1967;
4210;Netherlands;;;1968;
4210;Netherlands;;;1969;
4210;Netherlands;;;1970;
4210;Netherlands;;;1971;
4210;Netherlands;;;1972;
4210;Netherlands;;;1973;
4210;Netherlands;;;1974;
4210;Netherlands;;;1975;
4210;Netherlands;;;1976;
4210;Netherlands;;;1977;
4210;Netherlands;;;1978;
4210;Netherlands;;;1979;
4210;Netherlands;;;1980;
4210;Netherlands;;;1981;
4210;Netherlands;;;1982;
4210;Netherlands;;;1983;
4210;Netherlands;;;1984;
4210;Netherlands;;;1985;
4210;Netherlands;;;1986;
4210;Netherlands;;;1987;
4210;Netherlands;;;1988;
4210;Netherlands;;;1989;
4210;Netherlands;;;1990;
4210;Netherlands;;;1991;
4210;Netherlands;;;1992;
4210;Netherlands;;;1993;
4210;Netherlands;;;1994;
4210;Netherlands;;;1995;
4210;Netherlands;;;1996;
4210;Netherlands;;;1997;
4210;Netherlands;;;1998;
4210;Netherlands;;;1999;
4210;Netherlands;;;2000;
4210;Netherlands;;;2001;
4210;Netherlands;;;2002;
4210;Netherlands;;;2003;
4210;Netherlands;;;2004;
4210;Netherlands;;;2005;
4210;Netherlands;;;2006;
4210;Netherlands;;;2007;
4210;Netherlands;;;2008;
4210;Netherlands;;;2009;
4210;Netherlands;;;2010;
4210;Netherlands;;;2011;
4210;Netherlands;;;2012;
4210;Netherlands;;;2013;
4210;Netherlands;;;2014;
4210;Netherlands;;;2015;
4210;Netherlands;;;2016;
4210;Netherlands;;;2017;
4210;Netherlands;;;2018;
4210;Netherlands;;;2019;
4210;Netherlands;;;2020;
2330;Netherlands Antilles;;;1981;
5150;New Zealand;;;1950;
5150;New Zealand;;;1951;
5150;New Zealand;;;1952;
5150;New Zealand;;;1953;
5150;New Zealand;;;1954;
5150;New Zealand;;;1955;
5150;New Zealand;;;1956;
5150;New Zealand;;;1957;
5150;New Zealand;;;1958;
5150;New Zealand;;;1959;
5150;New Zealand;;;1960;
5150;New Zealand;;;1961;
5150;New Zealand;;;1962;
5150;New Zealand;;;1963;
5150;New Zealand;;;1964;
5150;New Zealand;;;1965;
5150;New Zealand;;;1966;
5150;New Zealand;;;1967;
5150;New Zealand;;;1968;
5150;New Zealand;;;1969;
5150;New Zealand;;;1970;
5150;New Zealand;;;1971;
5150;New Zealand;;;1972;
5150;New Zealand;;;1973;
5150;New Zealand;;;1974;
5150;New Zealand;;;1975;
5150;New Zealand;;;1976;
5150;New Zealand;;;1977;
5150;New Zealand;;;1978;
5150;New Zealand;;;1979;
5150;New Zealand;;;1980;
5150;New Zealand;;;1981;
5150;New Zealand;;;1982;
5150;New Zealand;;;1983;
5150;New Zealand;;;1984;
5150;New Zealand;;;1985;
5150;New Zealand;;;1986;
5150;New Zealand;;;1987;
5150;New Zealand;;;1988;
5150;New Zealand;;;1989;
5150;New Zealand;;;1990;
5150;New Zealand;;;1991;
5150;New Zealand;;;1992;
5150;New Zealand;;;1993;
5150;New Zealand;;;1994;
5150;New Zealand;;;1995;
5150;New Zealand;;;1996;
5150;New Zealand;;;1997;
5150;New Zealand;;;1998;
5150;New Zealand;;;1999;
5150;New Zealand;;;2000;
5150;New Zealand;;;2001;
5150;New Zealand;;;2002;
5150;New Zealand;;;2003;
5150;New Zealand;;;2004;
5150;New Zealand;;;2005;
5150;New Zealand;;;2006;
5150;New Zealand;;;2007;
5150;New Zealand;;;2008;
5150;New Zealand;;;2009;
5150;New Zealand;;;2010;
5150;New Zealand;;;2011;
5150;New Zealand;;;2012;
5150;New Zealand;;;2013;
5150;New Zealand;;;2015;
5150;New Zealand;;;2016;
2340;Nicaragua;;;1950;
2340;Nicaragua;;;1951;
2340;Nicaragua;;;1952;
2340;Nicaragua;;;1953;
2340;Nicaragua;;;1954;
2340;Nicaragua;;;1955;
2340;Nicaragua;;;1956;
2340;Nicaragua;;;1957;
2340;Nicaragua;;;1958;
2340;Nicaragua;;;1959;
2340;Nicaragua;;;1960;
2340;Nicaragua;;;1961;
2340;Nicaragua;;;1962;
2340;Nicaragua;;;1963;
2340;Nicaragua;;;1964;
2340;Nicaragua;;;1965;
2340;Nicaragua;;;1966;
2340;Nicaragua;;;1967;
2340;Nicaragua;;;1968;
2340;Nicaragua;;;1969;
2340;Nicaragua;;;1970;
2340;Nicaragua;;;1971;
2340;Nicaragua;;;1972;
2340;Nicaragua;;;1973;
2340;Nicaragua;;;1974;
2340;Nicaragua;;;1975;
2340;Nicaragua;;;1976;
2340;Nicaragua;;;1977;
2340;Nicaragua;;;1978;
2340;Nicaragua;;;1979;
2340;Nicaragua;;;1980;
4220;Norway;;;1950;
4220;Norway;;;1951;
4220;Norway;;;1952;
4220;Norway;;;1953;
4220;Norway;;;1954;
4220;Norway;;;1955;
4220;Norway;;;1956;
4220;Norway;;;1957;
4220;Norway;;;1958;
4220;Norway;;;1959;
4220;Norway;;;1960;
4220;Norway;;;1961;
4220;Norway;;;1962;
4220;Norway;;;1963;
4220;Norway;;;1964;
4220;Norway;;;1965;
4220;Norway;;;1966;
4220;Norway;;;1967;
4220;Norway;;;1968;
4220;Norway;;;1969;
4220;Norway;;;1970;
4220;Norway;;;1971;
4220;Norway;;;1972;
4220;Norway;;;1973;
4220;Norway;;;1974;
4220;Norway;;;1975;
4220;Norway;;;1976;
4220;Norway;;;1977;
4220;Norway;;;1978;
4220;Norway;;;1979;
4220;Norway;;;1980;
4220;Norway;;;1981;
4220;Norway;;;1982;
4220;Norway;;;1983;
4220;Norway;;;1984;
4220;Norway;;;1985;
4220;Norway;;;1986;
4220;Norway;;;1987;
4220;Norway;;;1988;
4220;Norway;;;1989;
4220;Norway;;;1990;
4220;Norway;;;1991;
4220;Norway;;;1992;
4220;Norway;;;1993;
4220;Norway;;;1994;
4220;Norway;;;1995;
4220;Norway;;;1996;
4220;Norway;;;1997;
4220;Norway;;;1998;
4220;Norway;;;1999;
4220;Norway;;;2000;
4220;Norway;;;2001;
4220;Norway;;;2002;
4220;Norway;;;2003;
4220;Norway;;;2004;
4220;Norway;;;2005;
4220;Norway;;;2006;
4220;Norway;;;2007;
4220;Norway;;;2008;
4220;Norway;;;2009;
4220;Norway;;;2010;
4220;Norway;;;2011;
4220;Norway;;;2012;
4220;Norway;;;2013;
4220;Norway;;;2014;
4220;Norway;;;2015;
4220;Norway;;;2016;
4220;Norway;;;2017;
4220;Norway;;;2018;
4220;Norway;;;2019;
4220;Norway;;;2020;
3283;Occupied Palestinian Territory;;A30;2010;
3283;Occupied Palestinian Territory;;A30;2013;
3283;Occupied Palestinian Territory;;A30;2014;
3283;Occupied Palestinian Territory;;A30;2015;
3283;Occupied Palestinian Territory;;A30;2016;
3283;Occupied Palestinian Territory;;A30;2018;
3285;Oman;;;2014;
3285;Oman;;;2019;
3285;Oman;;;2020;
3285;Oman;;;2021;new
2350;Panama;;;1955;
2350;Panama;;;1956;
2350;Panama;;;1957;
2350;Panama;;;1958;
2350;Panama;;;1959;
2350;Panama;;;1960;
2350;Panama;;;1961;
2350;Panama;;;1962;
2350;Panama;;;1963;
2350;Panama;;;1964;
2350;Panama;;;1965;
2350;Panama;;;1966;
2350;Panama;;;1967;
2350;Panama;;;1968;
2350;Panama;;;1969;
2350;Panama;;;1970;
2350;Panama;;;1971;
2350;Panama;;;1972;
2350;Panama;;;1973;
2350;Panama;;;1974;
2350;Panama;;;1975;
2350;Panama;901;;1975;
2350;Panama;;;1976;
2350;Panama;901;;1976;
2350;Panama;;;1977;
2350;Panama;901;;1977;
2350;Panama;;;1978;
2350;Panama;901;;1978;
2350;Panama;;;1979;
2350;Panama;;;1980;
2350;Panama;;;1981;
2350;Panama;;;1982;
2350;Panama;;;1983;
2350;Panama;;;1984;
2350;Panama;;;1985;
2350;Panama;;;1986;
2350;Panama;;;1987;
2350;Panama;;;2018;
5195;Papua New Guinea;;;1977;
5195;Papua New Guinea;;;1980;
2360;Paraguay;;A20;1969;
2360;Paraguay;;A20;1970;
2360;Paraguay;;A20;1971;
2360;Paraguay;;A20;1972;
2360;Paraguay;;A20;1973;
2360;Paraguay;;A20;1974;
2360;Paraguay;;A20;1975;
2360;Paraguay;;A20;1976;
2360;Paraguay;;A20;1977;
2360;Paraguay;;A20;1978;
2360;Paraguay;;A20;1979;
2360;Paraguay;;A20;1980;
2360;Paraguay;;A20;1981;
2360;Paraguay;;A20;1982;
2360;Paraguay;;A20;1983;
2360;Paraguay;;A20;1984;
2360;Paraguay;;A20;1985;
2360;Paraguay;;A20;1986;
2360;Paraguay;;A20;1987;
2370;Peru;;;1958;
2370;Peru;;;1959;
2370;Peru;;;1960;
2370;Peru;;;1961;
2370;Peru;;;1962;
2370;Peru;;;1963;
2370;Peru;;;1964;
2370;Peru;;;1965;
2370;Peru;;;1966;
2370;Peru;;;1967;
2370;Peru;;;1968;
2370;Peru;;;1969;
2370;Peru;;;1970;
2370;Peru;;;1971;
2370;Peru;;;1972;
2370;Peru;;;1973;
2370;Peru;;;1974;
2370;Peru;;;1975;
2370;Peru;;;1976;
2370;Peru;;;1977;
2370;Peru;;;1978;
2370;Peru;;;1980;
2370;Peru;;;1981;
2370;Peru;;;1982;
2370;Peru;;;1983;
3300;Philippines;;;1950;
3300;Philippines;;;1951;
3300;Philippines;;;1952;
3300;Philippines;;;1953;
3300;Philippines;;;1954;
3300;Philippines;;;1955;
3300;Philippines;;;1956;
3300;Philippines;;;1957;
3300;Philippines;;;1958;
3300;Philippines;;;1960;
3300;Philippines;;;1961;
3300;Philippines;;;1962;
3300;Philippines;;;1963;
3300;Philippines;;;1964;
3300;Philippines;;;1965;
3300;Philippines;;;1966;
3300;Philippines;;;1967;
3300;Philippines;;;1968;
3300;Philippines;;;1969;
3300;Philippines;;;1970;
3300;Philippines;;;1971;
3300;Philippines;;;1972;
3300;Philippines;;;1973;
3300;Philippines;;;1974;
3300;Philippines;;;1975;
3300;Philippines;;;1976;
3300;Philippines;;;1977;
3300;Philippines;;;1978;
3300;Philippines;;;1979;
3300;Philippines;;;1980;
3300;Philippines;;;1981;
3300;Philippines;;;1982;
3300;Philippines;;;1983;
3300;Philippines;;;1984;
3300;Philippines;;;1985;
3300;Philippines;;;1994;
3300;Philippines;;;1995;
3300;Philippines;;;1996;
3300;Philippines;;;2004;
3300;Philippines;;;2005;
3300;Philippines;;;2013;
3300;Philippines;;;2014;
3300;Philippines;;;2015;
3300;Philippines;;;2016;
3300;Philippines;;;2017;
3300;Philippines;;;2018;
3300;Philippines;;;2019;
4230;Poland;;;1950;
4230;Poland;;;1951;
4230;Poland;;;1952;
4230;Poland;;;1953;
4230;Poland;;;1954;
4230;Poland;;;1955;
4230;Poland;;;1956;
4230;Poland;;;1957;
4230;Poland;;;1958;
4230;Poland;;;1959;
4230;Poland;;;1960;
4230;Poland;;;1961;
4230;Poland;;;1962;
4230;Poland;;;1963;
4230;Poland;;;1964;
4230;Poland;;;1965;
4230;Poland;;;1966;
4230;Poland;;;1967;
4230;Poland;;;1968;
4230;Poland;;;1969;
4230;Poland;;;1970;
4230;Poland;;;1971;
4230;Poland;;;1972;
4230;Poland;;;1973;
4230;Poland;;;1974;
4230;Poland;;;1975;
4230;Poland;;;1976;
4230;Poland;;;1977;
4230;Poland;;;1978;
4230;Poland;;;1979;
4230;Poland;;;1980;
4230;Poland;;;1981;
4230;Poland;;;1982;
4230;Poland;;;1983;
4230;Poland;;;1984;
4230;Poland;;;1985;
4230;Poland;;;1986;
4230;Poland;;;1987;
4230;Poland;;;1988;
4230;Poland;;;1989;
4230;Poland;;;1990;
4230;Poland;;;1991;
4230;Poland;;;1992;
4230;Poland;;;1993;
4230;Poland;;;1994;
4230;Poland;;;1995;
4230;Poland;;;1996;
4230;Poland;;;1997;
4230;Poland;;;1998;
4230;Poland;;;1999;
4230;Poland;;;2000;
4230;Poland;;;2001;
4230;Poland;;;2002;
4230;Poland;;;2003;
4230;Poland;;;2004;
4230;Poland;;;2005;
4230;Poland;;;2006;
4230;Poland;;;2007;
4230;Poland;;;2008;
4230;Poland;;;2009;
4230;Poland;;;2010;
4230;Poland;;;2011;
4230;Poland;;;2012;
4230;Poland;;;2013;
4230;Poland;;;2014;
4230;Poland;;;2015;
4230;Poland;;;2016;
4230;Poland;;;2017;
4230;Poland;;;2018;
4230;Poland;;;2019;
4230;Poland;;;2020;new
4240;Portugal;;;1950;
4240;Portugal;;;1951;
4240;Portugal;;;1952;
4240;Portugal;;;1953;
4240;Portugal;;;1954;
4240;Portugal;;;1955;
4240;Portugal;;;1956;
4240;Portugal;;;1957;
4240;Portugal;;;1958;
4240;Portugal;;;1959;
4240;Portugal;;;1960;
4240;Portugal;;;1961;
4240;Portugal;;;1962;
4240;Portugal;;;1963;
4240;Portugal;;;1964;
4240;Portugal;;;1965;
4240;Portugal;;;1966;
4240;Portugal;;;1967;
4240;Portugal;;;1968;
4240;Portugal;;;1969;
4240;Portugal;;;1970;
4240;Portugal;;;1971;
4240;Portugal;;;1972;
4240;Portugal;;;1973;
4240;Portugal;;;1974;
4240;Portugal;;;1975;
4240;Portugal;;;1976;
4240;Portugal;;;1977;
4240;Portugal;;;1978;
4240;Portugal;;;1979;
4240;Portugal;;;1980;
4240;Portugal;;;1981;
4240;Portugal;;;1982;
4240;Portugal;;;1983;
4240;Portugal;;;1984;
4240;Portugal;;;1985;
4240;Portugal;;;1986;
4240;Portugal;;;1987;
4240;Portugal;;;1988;
4240;Portugal;;;1989;
4240;Portugal;;;1990;
4240;Portugal;;;1991;
4240;Portugal;;;1992;
4240;Portugal;;;1993;
4240;Portugal;;;1994;
4240;Portugal;;;1995;
4240;Portugal;;;1996;
4240;Portugal;;;1997;
4240;Portugal;;;1998;
4240;Portugal;;;1999;
4240;Portugal;;;2000;
4240;Portugal;;;2001;
4240;Portugal;;;2002;
4240;Portugal;;;2003;
4240;Portugal;;;2004;
4240;Portugal;;;2005;
4240;Portugal;;;2006;
4240;Portugal;;;2007;
4240;Portugal;;;2008;
4240;Portugal;;;2009;
4240;Portugal;;;2010;
4240;Portugal;;;2011;
4240;Portugal;;;2012;
4240;Portugal;;;2013;
4240;Portugal;;;2014;
4240;Portugal;;;2015;
4240;Portugal;;;2016;
4240;Portugal;;;2017;
4240;Portugal;;;2018;
2380;Puerto Rico;;;1955;
2380;Puerto Rico;;;1956;
2380;Puerto Rico;;;1957;
2380;Puerto Rico;;;1958;
2380;Puerto Rico;;;1959;
2380;Puerto Rico;;;1960;
2380;Puerto Rico;;;1961;
2380;Puerto Rico;;;1962;
2380;Puerto Rico;;;1963;
2380;Puerto Rico;;;1964;
2380;Puerto Rico;;;1965;
2380;Puerto Rico;;;1966;
2380;Puerto Rico;;;1969;
2380;Puerto Rico;;;1970;
2380;Puerto Rico;;;1971;
2380;Puerto Rico;;;1972;
2380;Puerto Rico;;;1973;
2380;Puerto Rico;;;1974;
2380;Puerto Rico;;;1975;
2380;Puerto Rico;;;1976;
2380;Puerto Rico;;;1977;
2380;Puerto Rico;;;1978;
2380;Puerto Rico;;;1979;
2380;Puerto Rico;;;1980;
2380;Puerto Rico;;;1981;
2380;Puerto Rico;;;1982;
2380;Puerto Rico;;;1983;
2380;Puerto Rico;;;1984;
2380;Puerto Rico;;;1985;
2380;Puerto Rico;;;1986;
2380;Puerto Rico;;;1987;
2380;Puerto Rico;;;1988;
2380;Puerto Rico;;;1989;
2380;Puerto Rico;;;1990;
2380;Puerto Rico;;;1991;
2380;Puerto Rico;;;1992;
3320;Qatar;;;2001;
3320;Qatar;;;2002;
3320;Qatar;;;2003;
3320;Qatar;;;2004;
3320;Qatar;;;2005;
3320;Qatar;;;2006;
3320;Qatar;;;2007;
3320;Qatar;;;2008;
3320;Qatar;;;2009;
3320;Qatar;;;2010;
3320;Qatar;;;2011;
3320;Qatar;;;2012;
3320;Qatar;;;2013;
3320;Qatar;;;2014;
3320;Qatar;;;2015;
3320;Qatar;;;2016;
3320;Qatar;;;2017;
3320;Qatar;;;2018;
3320;Qatar;;;2019;
3320;Qatar;;;2020;
3325;Republic of Korea;;;1985;
3325;Republic of Korea;;;1986;
3325;Republic of Korea;;;1987;
3325;Republic of Korea;;;1988;
3325;Republic of Korea;;;1989;
3325;Republic of Korea;;;1990;
3325;Republic of Korea;;;1991;
3325;Republic of Korea;;;1992;
3325;Republic of Korea;;;1993;
3325;Republic of Korea;;;1994;
3325;Republic of Korea;;;1995;
3325;Republic of Korea;;;1996;
3325;Republic of Korea;;;1997;
3325;Republic of Korea;;;1998;
3325;Republic of Korea;;;1999;
3325;Republic of Korea;;;2000;
3325;Republic of Korea;;;2001;
3325;Republic of Korea;;;2002;
3325;Republic of Korea;;;2003;
3325;Republic of Korea;;;2004;
3325;Republic of Korea;;;2005;
3325;Republic of Korea;;;2006;
3325;Republic of Korea;;;2007;
3325;Republic of Korea;;;2008;
3325;Republic of Korea;;;2009;
3325;Republic of Korea;;;2010;
3325;Republic of Korea;;;2011;
3325;Republic of Korea;;;2012;
3325;Republic of Korea;;;2013;
3325;Republic of Korea;;;2014;
3325;Republic of Korea;;;2015;
3325;Republic of Korea;;;2016;
3325;Republic of Korea;;;2017;
3325;Republic of Korea;;;2018;
3325;Republic of Korea;;;2019;
3325;Republic of Korea;;;2020;
4260;Republic of Moldova;;;1980;
4260;Republic of Moldova;;;1981;
4260;Republic of Moldova;;;1982;
4260;Republic of Moldova;;;1983;
4260;Republic of Moldova;;;1984;
4260;Republic of Moldova;;;1985;
4260;Republic of Moldova;;;1986;
4260;Republic of Moldova;;;1987;
4260;Republic of Moldova;;;1988;
4260;Republic of Moldova;;;1989;
4260;Republic of Moldova;;;1990;
4260;Republic of Moldova;;;1991;
4260;Republic of Moldova;;;1992;
4260;Republic of Moldova;;;1993;
4260;Republic of Moldova;;;1994;
4260;Republic of Moldova;;;1995;
4260;Republic of Moldova;;;1996;
4260;Republic of Moldova;;;1997;
4260;Republic of Moldova;;;1998;
4260;Republic of Moldova;;;1999;
4260;Republic of Moldova;;;2000;
4260;Republic of Moldova;;;2001;
4260;Republic of Moldova;;;2002;
4260;Republic of Moldova;;;2003;
4260;Republic of Moldova;;;2004;
4260;Republic of Moldova;;;2005;
4260;Republic of Moldova;;;2006;
4260;Republic of Moldova;;;2007;
4260;Republic of Moldova;;;2008;
4260;Republic of Moldova;;;2009;
4260;Republic of Moldova;;;2010;
4260;Republic of Moldova;;;2011;
4260;Republic of Moldova;;;2012;
4260;Republic of Moldova;;;2013;
4260;Republic of Moldova;;;2014;
4260;Republic of Moldova;;;2015;
4260;Republic of Moldova;;;2016;
4260;Republic of Moldova;;;2017;
4260;Republic of Moldova;;;2018;
1360;Reunion;;;2011;
1365;Rodrigues;;;2004;
1365;Rodrigues;;;2005;
1365;Rodrigues;;;2006;
1365;Rodrigues;;;2007;
1365;Rodrigues;;;2008;
1365;Rodrigues;;;2010;
1365;Rodrigues;;;2011;
1365;Rodrigues;;;2012;
1365;Rodrigues;;;2013;
1365;Rodrigues;;;2014;
1365;Rodrigues;;;2015;
1365;Rodrigues;;;2016;
1365;Rodrigues;;;2017;
4270;Romania;;;1955;
4270;Romania;;;1956;
4270;Romania;;;1957;
4270;Romania;;;1958;
4270;Romania;;;1959;
4270;Romania;;;1960;
4270;Romania;;;1961;
4270;Romania;;;1962;
4270;Romania;;;1963;
4270;Romania;;;1964;
4270;Romania;;;1965;
4270;Romania;;;1966;
4270;Romania;;;1967;
4270;Romania;;;1968;
4270;Romania;;;1969;
4270;Romania;;;1970;
4270;Romania;;;1971;
4270;Romania;;;1972;
4270;Romania;;;1973;
4270;Romania;;;1974;
4270;Romania;;;1975;
4270;Romania;;;1976;
4270;Romania;;;1977;
4270;Romania;;;1978;
4270;Romania;;;1979;
4270;Romania;;;1980;
4270;Romania;;;1981;
4270;Romania;;;1982;
4270;Romania;;;1983;
4270;Romania;;;1984;
4270;Romania;;;1985;
4270;Romania;;;1986;
4270;Romania;;;1987;
4270;Romania;;;1988;
4270;Romania;;;1989;
4270;Romania;;;1990;
4270;Romania;;;1991;
4270;Romania;;;1992;
4270;Romania;;;1993;
4270;Romania;;;1994;
4270;Romania;;;1995;
4270;Romania;;;1996;
4270;Romania;;;1997;
4270;Romania;;;1998;
4270;Romania;;;1999;
4270;Romania;;;2000;
4270;Romania;;;2001;
4270;Romania;;;2002;
4270;Romania;;;2003;
4270;Romania;;;2004;
4270;Romania;;;2005;
4270;Romania;;;2006;
4270;Romania;;;2007;
4270;Romania;;;2008;
4270;Romania;;;2009;
4270;Romania;;;2010;
4270;Romania;;;2011;
4270;Romania;;;2012;
4270;Romania;;;2013;
4270;Romania;;;2014;
4270;Romania;;;2015;
4270;Romania;;;2016;
4270;Romania;;;2017;
4270;Romania;;;2018;
4270;Romania;;;2019;
4272;Russian Federation;;;1980;
4272;Russian Federation;;;1981;
4272;Russian Federation;;;1982;
4272;Russian Federation;;;1983;
4272;Russian Federation;;;1984;
4272;Russian Federation;;;1985;
4272;Russian Federation;;;1986;
4272;Russian Federation;;;1987;
4272;Russian Federation;;;1988;
4272;Russian Federation;;;1989;
4272;Russian Federation;;;1990;
4272;Russian Federation;;;1991;
4272;Russian Federation;;;1992;
4272;Russian Federation;;;1993;
4272;Russian Federation;;;1994;
4272;Russian Federation;;;1995;
4272;Russian Federation;;;1996;
4272;Russian Federation;;;1997;
4272;Russian Federation;;;1998;
4272;Russian Federation;;;1999;
4272;Russian Federation;;;2000;
4272;Russian Federation;;;2001;
4272;Russian Federation;;;2002;
4272;Russian Federation;;;2003;
4272;Russian Federation;;;2004;
4272;Russian Federation;;;2005;
4272;Russian Federation;;;2006;
4272;Russian Federation;;;2007;
4272;Russian Federation;;;2008;
4272;Russian Federation;;;2009;
4272;Russian Federation;;;2010;
4272;Russian Federation;;;2011;
4272;Russian Federation;;;2012;
4272;Russian Federation;;;2013;
4272;Russian Federation;;;2014;
4272;Russian Federation;;;2015;
4272;Russian Federation;;;2019;
3330;Ryu Kyu Islands;;;1953;
3330;Ryu Kyu Islands;;;1954;
3330;Ryu Kyu Islands;;;1955;
3330;Ryu Kyu Islands;;;1956;
3330;Ryu Kyu Islands;;;1957;
3330;Ryu Kyu Islands;;;1958;
3330;Ryu Kyu Islands;;;1959;
3330;Ryu Kyu Islands;;;1960;
3330;Ryu Kyu Islands;;;1961;
3330;Ryu Kyu Islands;;;1962;
3330;Ryu Kyu Islands;;;1963;
3330;Ryu Kyu Islands;;;1965;
3330;Ryu Kyu Islands;;;1966;
3330;Ryu Kyu Islands;;;1967;
3330;Ryu Kyu Islands;;;1969;
2385;Saint Kitts and Nevis;;;1970;
2385;Saint Kitts and Nevis;;;1971;
2385;Saint Kitts and Nevis;;;1972;
2385;Saint Kitts and Nevis;;;1973;
2385;Saint Kitts and Nevis;;;1974;
2385;Saint Kitts and Nevis;;;1975;
2385;Saint Kitts and Nevis;;;1976;
2385;Saint Kitts and Nevis;;;1977;
2385;Saint Kitts and Nevis;;;1978;
2385;Saint Kitts and Nevis;;;1979;
2385;Saint Kitts and Nevis;;;1980;
2385;Saint Kitts and Nevis;;;1981;
2385;Saint Kitts and Nevis;;;1982;
2385;Saint Kitts and Nevis;;;1983;
2385;Saint Kitts and Nevis;;;1984;
2385;Saint Kitts and Nevis;;;1985;
2385;Saint Kitts and Nevis;;;1990;
2385;Saint Kitts and Nevis;;;1991;
2385;Saint Kitts and Nevis;;;1992;
2400;Saint Lucia;;;1969;
2400;Saint Lucia;;;1970;
2400;Saint Lucia;;;1971;
2400;Saint Lucia;;;1972;
2400;Saint Lucia;;;1975;
2400;Saint Lucia;;;1976;
2400;Saint Lucia;;;1977;
2400;Saint Lucia;;;1978;
2400;Saint Lucia;;;1979;
2400;Saint Lucia;;;1980;
2400;Saint Lucia;;;1981;
2400;Saint Lucia;;;1982;
2400;Saint Lucia;;;1983;
2400;Saint Lucia;;;1986;
2400;Saint Lucia;;;1987;
2400;Saint Lucia;;;1988;
2410;Saint Pierre and Miquelon;;;1975;
2410;Saint Pierre and Miquelon;;;1976;
2410;Saint Pierre and Miquelon;;;1977;
2420;Saint Vincent and Grenadines;;;1970;
2420;Saint Vincent and Grenadines;;;1971;
2420;Saint Vincent and Grenadines;;;1972;
2420;Saint Vincent and Grenadines;;;1973;
2420;Saint Vincent and Grenadines;;;1974;
2420;Saint Vincent and Grenadines;;;1975;
2420;Saint Vincent and Grenadines;;;1976;
2420;Saint Vincent and Grenadines;;;1977;
2420;Saint Vincent and Grenadines;;;1978;
2420;Saint Vincent and Grenadines;;;1979;
2420;Saint Vincent and Grenadines;;;1980;
2420;Saint Vincent and Grenadines;;;1982;
2420;Saint Vincent and Grenadines;;;1983;
2420;Saint Vincent and Grenadines;;;1985;
2420;Saint Vincent and Grenadines;;;1986;
4275;San Marino;;;1995;
